V$CACHE_LOCK|V$LOCK_ELEMENT
GV$CACHE_TRANSFER|X$BH
GV$CACHE_TRANSFER|X$LE
GV$CACHE_TRANSFER|UNDO$
GV$CALLTAG|X$KYWMNF
GV$CELL_CONFIG|X$KCFISOSSC
GV$CELL_CONFIG_INFO|X$KCFISOSSAWR
GV$CELL_DB|X$KXDCM_DB
GV$CELL_DB|X$KXDCM_METRIC_DESC
GV$CELL_DB|X$CELL_NAME
GV$CELL_DB_HISTORY|X$KXDCM_DB_HISTORY
GV$CELL_DB_HISTORY|X$KXDCM_METRIC_DESC
GV$CELL_DB_HISTORY|X$CELL_NAME
GV$CELL_DISK|X$KXDCM_DISK
GV$CELL_DISK|X$KXDCM_METRIC_DESC
GV$CELL_DISK|X$CELL_NAME
GV$CELL_DISK_HISTORY|X$KXDCM_DISK_HISTORY
GV$CELL_DISK_HISTORY|X$KXDCM_METRIC_DESC
GV$CELL_DISK_HISTORY|X$CELL_NAME
GV$CELL_GLOBAL|X$KXDCM_GLOBAL
GV$CELL_GLOBAL|X$KXDCM_METRIC_DESC
GV$CELL_GLOBAL|X$CELL_NAME
GV$CELL_GLOBAL_HISTORY|X$KXDCM_GLOBAL_HISTORY
GV$CELL_GLOBAL_HISTORY|X$KXDCM_METRIC_DESC
GV$CELL_GLOBAL_HISTORY|X$CELL_NAME
GV$CELL_IOREASON|X$KXDCM_IOREASON
GV$CELL_IOREASON|X$KXDCM_IOREASON_NAME
GV$CELL_IOREASON|X$KXDCM_METRIC_DESC
GV$CELL_IOREASON|X$CELL_NAME
GV$CELL_IOREASON_NAME|X$KXDCM_IOREASON_NAME
GV$CELL_METRIC_DESC|X$KXDCM_METRIC_DESC
GV$CELL_OFL_THREAD_HISTORY|X$KCFISOSSL
GV$CELL_REQUEST_TOTALS|X$KCFISOSST
GV$CELL_OPEN_ALERTS|X$KXDCM_OPEN_ALERTS
GV$CELL_OPEN_ALERTS|X$CELL_NAME
GV$CELL_STATE|X$KCFISOSS
GV$CELL_THREAD_HISTORY|X$KCFISOSSN
GV$CELL|X$KCELL_NAME
GV$CHANNEL_WAITS|X$KSRCDES
GV$CHANNEL_WAITS|X$KSRCCTX
GV$CHUNK_METRIC|X$KEWMCHKMV
GV$CIRCUIT|X$KMCVC
GV$CLASS_CACHE_TRANSFER|DUAL
GV$CLASS_PING|DUAL
GV$CLEANUP_PROCESS|X$KSUCLNPROC
GV$CLIENT_SECRETS|X$KZCKMCS
GV$CLIENT_RESULT_CACHE_STATS|X$KPOQSTA
GV$CLIENT_STATS|X$KEWECLS
GV$CLIENT_STATS|X$KEWSSMAP
GV$CLONEDFILE|X$KSFDSSCLONEINFO
GV$CLUSTER_INTERCONNECTS|X$SKGXPIA
GV$CODE_CLAUSE|X$KZVDVCLAUSE
GV$COLUMN_STATISTICS|X$KD_COLUMN_STATISTICS
GV$CONFIGURED_INTERCONNECTS|X$KSXPIA
GV$CONTAINERS|X$CON
GV$CONTEXT|X$CONTEXT
GV$CONTROLFILE|X$KCCCF
GV$CONTROLFILE_RECORD_SECTION|X$KCCRS
GV$CON_EVENT_HISTOGRAM_MICRO|X$CON_KSLSESHIST_MICRO
GV$CON_EVENT_HISTOGRAM_MICRO|X$KSLED
GV$CON_SYSMETRIC|X$CON_KEWMDRMV
GV$CON_SYSMETRIC_HISTORY|X$CON_KEWMDRMV
GV$CON_SYSMETRIC_SUMMARY|X$CON_KEWMSMDV
GV$CON_SYSSTAT|X$CON_KSUSGSTA
GV$CON_SYSTEM_EVENT|X$CON_KSLEI
GV$CON_SYSTEM_EVENT|X$KSLED
GV$CON_SYSTEM_WAIT_CLASS|X$CON_KSLSCS
GV$CON_SYS_TIME_MODEL|X$KEWSSMAP
